"SITE_ID","YEAR","DDATE","OZONE_8HR_DAILY_MAX","RANK","QA_CODE","UPDATE_DATE"
"GAS153","2019","07/31/2019 00:00:00","55.0","41.0","3","08/01/2019 16:19:53"
"GAS153","2019","09/25/2019 00:00:00","55.0","41.0","2","09/26/2019 08:20:35"
"GAS153","2019","09/10/2019 00:00:00","54.0","47.0","2","09/11/2019 08:20:40"
"GAS153","2019","08/28/2019 00:00:00","54.0","47.0","3","08/29/2019 08:20:38"
"GAS153","2019","10/11/2019 00:00:00","54.0","47.0","3","10/12/2019 08:20:38"
"GAS153","2019","08/14/2019 00:00:00","54.0","47.0","3","08/15/2019 08:20:45"
"GAS153","2019","09/18/2019 00:00:00","53.0","56.0","2","09/19/2019 08:20:40"
"GAS153","2019","07/27/2019 00:00:00","53.0","56.0","3","07/29/2019 16:38:47"
"GAS153","2019","08/09/2019 00:00:00","52.0","60.0","3","08/10/2019 08:21:06"
"GAS153","2019","09/20/2019 00:00:00","52.0","60.0","2","09/22/2019 22:13:58"
"GAS153","2019","09/08/2019 00:00:00","52.0","60.0","2","09/09/2019 08:20:22"
"GAS153","2019","09/26/2019 00:00:00","51.0","71.0","2","09/27/2019 08:20:31"
"GAS153","2019","07/28/2019 00:00:00","50.0","76.0","3","07/29/2019 16:38:47"
"GAS153","2019","09/22/2019 00:00:00","50.0","76.0","2","09/23/2019 08:20:34"
"GAS153","2019","09/23/2019 00:00:00","50.0","76.0","2","09/24/2019 08:20:36"
"GAS153","2019","09/15/2019 00:00:00","50.0","76.0","2","09/16/2019 08:20:47"
"GAS153","2019","07/02/2019 00:00:00","49.0","84.0","3","08/23/2019 08:47:11"
"GAS153","2019","07/30/2019 00:00:00","49.0","84.0","3","07/31/2019 08:20:22"
"GAS153","2019","08/08/2019 00:00:00","49.0","84.0","3","08/09/2019 08:20:22"
"GAS153","2019","09/24/2019 00:00:00","49.0","84.0","2","09/25/2019 08:20:32"
"GAS153","2019","09/19/2019 00:00:00","48.0","93.0","2","09/20/2019 08:20:33"
"GAS153","2019","08/11/2019 00:00:00","47.0","98.0","3","08/12/2019 08:20:41"
"GAS153","2019","10/10/2019 00:00:00","47.0","98.0","3","10/11/2019 08:20:22"
"GAS153","2019","08/01/2019 00:00:00","46.0","105.0","3","08/02/2019 08:12:48"
"GAS153","2019","08/06/2019 00:00:00","46.0","105.0","3","08/07/2019 08:20:35"
"GAS153","2019","07/29/2019 00:00:00","45.0","113.0","3","07/30/2019 08:20:21"
"GAS153","2019","09/21/2019 00:00:00","45.0","113.0","2","09/22/2019 22:13:58"
"GAS153","2019","11/06/2019 00:00:00","45.0","113.0","2","11/07/2019 07:20:42"
"GAS153","2019","09/29/2019 00:00:00","45.0","113.0","2","09/30/2019 08:20:34"
"GAS153","2019","10/08/2019 00:00:00","45.0","113.0","3","10/09/2019 08:20:37"
"GAS153","2019","10/12/2019 00:00:00","45.0","113.0","3","10/13/2019 08:20:40"
"GAS153","2019","10/24/2019 00:00:00","44.0","122.0","3","10/25/2019 08:20:37"
"GAS153","2019","10/05/2019 00:00:00","44.0","122.0","3","10/06/2019 08:20:35"
"GAS153","2019","09/28/2019 00:00:00","44.0","122.0","2","09/29/2019 08:20:21"
"GAS153","2019","11/22/2019 00:00:00","44.0","122.0","2","11/23/2019 07:20:41"
"GAS153","2019","11/21/2019 00:00:00","44.0","122.0","2","11/22/2019 07:20:33"
"GAS153","2019","08/31/2019 00:00:00","44.0","122.0","2","09/01/2019 08:20:28"
"GAS153","2019","11/18/2019 00:00:00","44.0","122.0","2","11/19/2019 07:20:23"
"GAS153","2019","09/03/2019 00:00:00","44.0","122.0","2","09/04/2019 08:20:37"
"GAS153","2019","10/23/2019 00:00:00","43.0","136.0","3","10/24/2019 08:50:32"
"GAS153","2019","08/10/2019 00:00:00","43.0","136.0","3","08/11/2019 08:20:34"
"GAS153","2019","12/04/2019 00:00:00","43.0","136.0","1","12/05/2019 07:20:35"
"GAS153","2019","10/14/2019 00:00:00","42.0","146.0","3","10/15/2019 08:20:32"
"GAS153","2019","10/17/2019 00:00:00","42.0","146.0","3","10/18/2019 08:20:36"
"GAS153","2019","11/30/2019 00:00:00","42.0","146.0","1","12/01/2019 07:20:55"
"GAS153","2019","08/20/2019 00:00:00","42.0","146.0","3","08/21/2019 08:20:23"
"GAS153","2019","09/14/2019 00:00:00","42.0","146.0","2","09/15/2019 08:20:34"
"GAS153","2019","10/07/2019 00:00:00","42.0","146.0","3","10/08/2019 08:20:22"
"GAS153","2019","11/03/2019 00:00:00","42.0","146.0","2","11/04/2019 07:20:37"
"GAS153","2019","08/18/2019 00:00:00","42.0","146.0","3","08/19/2019 08:20:33"
"GAS153","2019","07/08/2019 00:00:00","41.0","160.0","3","07/09/2019 08:20:34"
"GAS153","2019","11/28/2019 00:00:00","41.0","160.0","2","11/29/2019 07:20:36"
"GAS153","2019","11/26/2019 00:00:00","41.0","160.0","2","11/27/2019 07:20:36"
"GAS153","2019","11/20/2019 00:00:00","41.0","160.0","2","11/21/2019 07:20:40"
"GAS153","2019","08/07/2019 00:00:00","41.0","160.0","3","09/24/2019 12:25:58"
"GAS153","2019","11/11/2019 00:00:00","41.0","160.0","2","11/12/2019 07:20:37"
"GAS153","2019","10/22/2019 00:00:00","41.0","160.0","3","10/23/2019 08:20:33"
"GAS153","2019","11/19/2019 00:00:00","41.0","160.0","2","11/20/2019 07:20:39"
"GAS153","2019","12/01/2019 00:00:00","41.0","160.0","1","12/02/2019 07:20:21"
"GAS153","2019","11/10/2019 00:00:00","40.0","172.0","2","11/11/2019 07:20:40"
"GAS153","2019","12/05/2019 00:00:00","40.0","172.0","1","12/06/2019 07:20:31"
"GAS153","2019","07/05/2019 00:00:00","40.0","172.0","3","07/06/2019 08:20:41"
"GAS153","2019","11/17/2019 00:00:00","40.0","172.0","2","11/18/2019 07:20:32"
"GAS153","2019","09/02/2019 00:00:00","40.0","172.0","2","09/03/2019 08:20:34"
"GAS153","2019","07/03/2019 00:00:00","40.0","172.0","3","07/04/2019 08:20:22"
"GAS153","2019","10/06/2019 00:00:00","40.0","172.0","3","10/07/2019 08:20:33"
"GAS153","2019","08/13/2019 00:00:00","40.0","172.0","3","09/24/2019 12:25:58"
"GAS153","2019","11/29/2019 00:00:00","40.0","172.0","2","11/30/2019 07:20:48"
"GAS153","2019","11/16/2019 00:00:00","40.0","172.0","2","11/17/2019 07:20:36"
"GAS153","2019","08/24/2019 00:00:00","39.0","187.0","3","08/25/2019 08:20:36"
"GAS153","2019","12/20/2019 00:00:00","39.0","187.0","1","12/21/2019 07:20:47"
"GAS153","2019","08/02/2019 00:00:00","39.0","187.0","3","08/03/2019 08:20:34"
"GAS153","2019","12/30/2019 00:00:00","39.0","187.0","1","12/31/2019 07:20:20"
"GAS153","2019","07/07/2019 00:00:00","39.0","187.0","3","07/08/2019 08:52:02"
"GAS153","2019","11/27/2019 00:00:00","39.0","187.0","2","11/28/2019 07:20:32"
"GAS153","2019","11/25/2019 00:00:00","38.0","200.0","2","11/26/2019 07:20:21"
"GAS153","2019","11/13/2019 00:00:00","38.0","200.0","2","11/14/2019 07:20:22"
"GAS153","2019","12/24/2019 00:00:00","38.0","200.0","1","12/25/2019 07:20:35"
"GAS153","2019","12/25/2019 00:00:00","38.0","200.0","1","12/26/2019 07:20:33"
"GAS153","2019","12/16/2019 00:00:00","38.0","200.0","1","12/17/2019 07:20:31"
"GAS153","2019","07/04/2019 00:00:00","38.0","200.0","3","07/05/2019 08:20:35"
"GAS153","2019","08/04/2019 00:00:00","38.0","200.0","3","08/05/2019 08:20:40"
"GAS153","2019","08/05/2019 00:00:00","38.0","200.0","3","08/06/2019 08:20:34"
"GAS153","2019","12/26/2019 00:00:00","37.0","219.0","1","12/27/2019 07:20:21"
"GAS153","2019","10/18/2019 00:00:00","37.0","219.0","3","10/19/2019 08:20:42"
"GAS153","2019","10/03/2019 00:00:00","84.0","1.0","3","10/04/2019 08:20:33"
"GAS153","2019","10/04/2019 00:00:00","79.0","2.0","3","10/05/2019 08:20:40"
"GAS153","2019","09/16/2019 00:00:00","76.0","3.0","2","09/17/2019 08:20:27"
"GAS153","2019","08/17/2019 00:00:00","68.0","4.0","3","08/18/2019 08:20:21"
"GAS153","2019","08/15/2019 00:00:00","64.0","7.0","3","08/16/2019 08:20:39"
"GAS153","2019","09/12/2019 00:00:00","63.0","9.0","2","09/13/2019 08:20:35"
"GAS153","2019","09/17/2019 00:00:00","62.0","10.0","2","09/18/2019 08:20:37"
"GAS153","2019","09/04/2019 00:00:00","62.0","10.0","2","09/05/2019 08:20:22"
"GAS153","2019","09/09/2019 00:00:00","61.0","13.0","2","09/10/2019 08:20:22"
"GAS153","2019","08/29/2019 00:00:00","60.0","18.0","3","08/30/2019 08:20:22"
"GAS153","2019","09/06/2019 00:00:00","60.0","18.0","2","09/07/2019 08:20:38"
"GAS153","2019","09/30/2019 00:00:00","60.0","18.0","2","10/01/2019 08:21:01"
"GAS153","2019","09/13/2019 00:00:00","59.0","22.0","2","09/14/2019 08:20:24"
"GAS153","2019","07/26/2019 00:00:00","58.0","25.0","3","07/27/2019 08:20:23"
"GAS153","2019","11/09/2019 00:00:00","37.0","219.0","2","11/10/2019 07:20:22"
"GAS153","2019","12/07/2019 00:00:00","37.0","219.0","1","12/08/2019 07:20:32"
"GAS153","2019","12/22/2019 00:00:00","37.0","219.0","1","12/23/2019 07:20:21"
"GAS153","2019","12/18/2019 00:00:00","37.0","219.0","1","12/19/2019 07:20:22"
"GAS153","2019","11/02/2019 00:00:00","37.0","219.0","2","11/03/2019 07:20:36"
"GAS153","2019","12/08/2019 00:00:00","37.0","219.0","1","12/09/2019 07:20:21"
"GAS153","2019","07/21/2019 00:00:00","37.0","219.0","3","07/22/2019 08:28:43"
"GAS153","2019","12/10/2019 00:00:00","36.0","234.0","1","12/11/2019 07:20:33"
"GAS153","2019","12/19/2019 00:00:00","36.0","234.0","1","12/20/2019 07:20:22"
"GAS153","2019","07/22/2019 00:00:00","36.0","234.0","3","07/23/2019 08:20:31"
"GAS153","2019","10/28/2019 00:00:00","36.0","234.0","3","10/29/2019 08:20:22"
"GAS153","2019","08/26/2019 00:00:00","36.0","234.0","3","08/27/2019 08:20:37"
"GAS153","2019","12/12/2019 00:00:00","35.0","240.0","1","12/13/2019 07:20:34"
"GAS153","2019","12/21/2019 00:00:00","35.0","240.0","1","12/22/2019 07:20:31"
"GAS153","2019","12/06/2019 00:00:00","35.0","240.0","1","12/07/2019 07:20:32"
"GAS153","2019","08/03/2019 00:00:00","35.0","240.0","3","08/04/2019 08:20:39"
"GAS153","2019","11/04/2019 00:00:00","35.0","240.0","2","11/05/2019 07:20:33"
"GAS153","2019","07/09/2019 00:00:00","35.0","240.0","3","07/10/2019 08:20:23"
"GAS153","2019","10/09/2019 00:00:00","35.0","240.0","3","10/10/2019 08:20:37"
"GAS153","2019","12/09/2019 00:00:00","34.0","250.0","1","12/10/2019 07:20:34"
"GAS153","2019","08/22/2019 00:00:00","34.0","250.0","3","08/23/2019 08:20:33"
"GAS153","2019","11/23/2019 00:00:00","34.0","250.0","2","11/24/2019 07:20:36"
"GAS153","2019","12/11/2019 00:00:00","34.0","250.0","1","12/12/2019 07:20:25"
"GAS153","2019","12/14/2019 00:00:00","34.0","250.0","1","12/15/2019 07:20:38"
"GAS153","2019","08/19/2019 00:00:00","34.0","250.0","3","08/20/2019 08:20:34"
"GAS153","2019","12/23/2019 00:00:00","33.0","262.0","1","12/24/2019 07:20:35"
"GLR468","2019","07/19/2019 00:00:00","28.0","252.0","3","09/20/2019 13:01:01"
"GLR468","2019","11/03/2019 00:00:00","28.0","252.0","1","11/05/2019 14:00:14"
"GLR468","2019","10/02/2019 00:00:00","28.0","252.0","1","10/04/2019 14:00:15"
"GLR468","2019","10/03/2019 00:00:00","28.0","252.0","1","10/05/2019 14:02:20"
"GLR468","2019","07/13/2019 00:00:00","28.0","252.0","3","09/20/2019 13:01:01"
"GLR468","2019","10/12/2019 00:00:00","28.0","252.0","1","10/14/2019 14:00:30"
"GLR468","2019","11/16/2019 00:00:00","28.0","252.0","1","11/18/2019 14:00:30"
"GLR468","2019","08/17/2019 00:00:00","28.0","252.0","3","10/30/2019 14:45:06"
"GLR468","2019","09/15/2019 00:00:00","28.0","252.0","3","12/02/2019 10:55:20"
"GLR468","2019","09/16/2019 00:00:00","28.0","252.0","3","12/02/2019 10:55:20"
"GLR468","2019","12/18/2019 00:00:00","28.0","252.0","1","12/20/2019 14:00:13"
"GLR468","2019","09/06/2019 00:00:00","28.0","252.0","3","12/02/2019 10:55:20"
"GLR468","2019","08/21/2019 00:00:00","28.0","252.0","3","10/30/2019 14:45:06"
"GLR468","2019","10/11/2019 00:00:00","28.0","252.0","1","10/13/2019 14:00:53"
"GLR468","2019","07/17/2019 00:00:00","27.0","269.0","3","09/20/2019 13:01:01"
"GLR468","2019","09/13/2019 00:00:00","27.0","269.0","3","12/02/2019 10:55:20"
"GLR468","2019","10/15/2019 00:00:00","27.0","269.0","1","10/17/2019 14:00:04"
"GLR468","2019","11/27/2019 00:00:00","27.0","269.0","1","11/29/2019 14:00:16"
"GLR468","2019","09/17/2019 00:00:00","27.0","269.0","3","12/02/2019 10:55:20"
"GLR468","2019","10/24/2019 00:00:00","27.0","269.0","1","10/26/2019 14:01:33"
"GLR468","2019","12/27/2019 00:00:00","27.0","269.0","1","12/29/2019 14:02:19"
"GLR468","2019","08/10/2019 00:00:00","27.0","269.0","3","10/30/2019 14:45:06"
"GLR468","2019","10/13/2019 00:00:00","27.0","269.0","1","10/15/2019 14:00:30"
"GLR468","2019","09/30/2019 00:00:00","27.0","269.0","1","12/02/2019 10:55:20"
"GLR468","2019","11/29/2019 00:00:00","26.0","281.0","1","12/01/2019 14:04:35"
"GLR468","2019","11/17/2019 00:00:00","26.0","281.0","1","11/19/2019 14:00:17"
"GLR468","2019","10/08/2019 00:00:00","26.0","281.0","1","10/10/2019 14:00:15"
"GLR468","2019","10/31/2019 00:00:00","26.0","281.0","1","11/02/2019 14:01:30"
"GLR468","2019","08/31/2019 00:00:00","26.0","281.0","3","12/02/2019 10:55:20"
"GLR468","2019","08/25/2019 00:00:00","26.0","281.0","3","10/30/2019 14:45:06"
"GLR468","2019","11/21/2019 00:00:00","26.0","281.0","1","11/23/2019 14:02:23"
"GLR468","2019","11/11/2019 00:00:00","26.0","281.0","1","11/13/2019 14:00:13"
"GLR468","2019","11/19/2019 00:00:00","26.0","281.0","1","11/21/2019 14:00:04"
"GLR468","2019","11/28/2019 00:00:00","25.0","293.0","1","11/30/2019 14:01:13"
"GLR468","2019","09/27/2019 00:00:00","25.0","293.0","3","12/02/2019 10:55:20"
"GLR468","2019","09/08/2019 00:00:00","25.0","293.0","3","12/02/2019 10:55:20"
"GLR468","2019","12/25/2019 00:00:00","25.0","293.0","1","12/27/2019 14:00:12"
"GLR468","2019","09/29/2019 00:00:00","25.0","293.0","3","12/02/2019 10:55:20"
"GLR468","2019","12/29/2019 00:00:00","25.0","293.0","1","12/31/2019 14:00:16"
"GLR468","2019","10/09/2019 00:00:00","25.0","293.0","1","10/11/2019 14:00:14"
"GLR468","2019","10/01/2019 00:00:00","24.0","303.0","1","10/03/2019 14:00:16"
"GLR468","2019","07/11/2019 00:00:00","24.0","303.0","3","09/20/2019 13:01:01"
"GLR468","2019","08/12/2019 00:00:00","24.0","303.0","3","10/30/2019 14:45:06"
"GLR468","2019","10/21/2019 00:00:00","24.0","303.0","1","10/23/2019 14:00:18"
"GLR468","2019","08/09/2019 00:00:00","24.0","303.0","3","10/30/2019 14:45:06"
"GLR468","2019","09/21/2019 00:00:00","24.0","303.0","3","12/02/2019 10:55:20"
"GLR468","2019","11/06/2019 00:00:00","24.0","303.0","1","11/08/2019 14:00:03"
"GLR468","2019","12/12/2019 00:00:00","23.0","313.0","1","12/14/2019 14:02:32"
"GLR468","2019","10/05/2019 00:00:00","23.0","313.0","1","10/07/2019 14:00:32"
"GLR468","2019","07/22/2019 00:00:00","23.0","313.0","3","09/20/2019 13:01:01"
"GLR468","2019","11/05/2019 00:00:00","23.0","313.0","1","11/07/2019 14:00:04"
"GLR468","2019","10/20/2019 00:00:00","23.0","313.0","1","10/22/2019 14:00:15"
"GLR468","2019","09/11/2019 00:00:00","23.0","313.0","3","12/02/2019 10:55:20"
"GLR468","2019","11/04/2019 00:00:00","22.0","321.0","1","11/06/2019 14:00:44"
"GLR468","2019","11/30/2019 00:00:00","22.0","321.0","1","12/02/2019 14:00:27"
"GLR468","2019","12/28/2019 00:00:00","22.0","321.0","1","12/30/2019 14:00:30"
"GLR468","2019","12/08/2019 00:00:00","22.0","321.0","1","12/10/2019 14:00:21"
"GLR468","2019","12/26/2019 00:00:00","22.0","321.0","1","12/28/2019 14:02:28"
"GLR468","2019","11/08/2019 00:00:00","21.0","329.0","1","11/10/2019 14:00:39"
"GLR468","2019","09/19/2019 00:00:00","21.0","329.0","3","12/02/2019 10:55:20"
"GLR468","2019","11/22/2019 00:00:00","21.0","329.0","1","11/24/2019 14:00:30"
"GLR468","2019","09/26/2019 00:00:00","21.0","329.0","3","12/02/2019 10:55:20"
"GLR468","2019","09/10/2019 00:00:00","21.0","329.0","3","12/02/2019 10:55:20"
"GLR468","2019","12/07/2019 00:00:00","20.0","337.0","1","12/09/2019 14:00:33"
"GLR468","2019","12/30/2019 00:00:00","20.0","337.0","1","01/01/2020 14:00:14"
"GLR468","2019","09/20/2019 00:00:00","20.0","337.0","3","12/02/2019 10:55:20"
"GLR468","2019","12/02/2019 00:00:00","20.0","337.0","1","12/04/2019 14:00:31"
"GLR468","2019","12/01/2019 00:00:00","19.0","341.0","1","12/03/2019 14:00:14"
"GLR468","2019","12/06/2019 00:00:00","19.0","341.0","1","12/08/2019 14:01:57"
"GLR468","2019","11/07/2019 00:00:00","19.0","341.0","1","11/09/2019 14:01:11"
"GLR468","2019","12/11/2019 00:00:00","18.0","346.0","1","12/13/2019 14:00:04"
"GLR468","2019","11/23/2019 00:00:00","17.0","347.0","1","11/25/2019 14:00:34"
"GLR468","2019","12/10/2019 00:00:00","17.0","347.0","1","12/12/2019 14:00:36"
"GLR468","2019","11/12/2019 00:00:00","16.0","349.0","1","11/14/2019 14:00:16"
"GLR468","2019","12/05/2019 00:00:00","16.0","349.0","1","12/07/2019 14:00:12"
"GLR468","2019","12/19/2019 00:00:00","16.0","349.0","1","12/21/2019 14:01:39"
"GLR468","2019","12/24/2019 00:00:00","16.0","349.0","1","12/26/2019 14:00:14"
"GLR468","2019","11/15/2019 00:00:00","15.0","354.0","1","11/17/2019 14:00:32"
"GLR468","2019","11/14/2019 00:00:00","11.0","357.0","1","11/16/2019 14:01:07"
"GLR468","2019","09/18/2019 00:00:00","11.0","357.0","3","12/02/2019 10:55:20"
"GLR468","2019","11/18/2019 00:00:00","10.0","359.0","1","11/20/2019 14:00:04"
"GLR468","2019","11/13/2019 00:00:00","9.0","360.0","1","11/15/2019 14:00:25"
"GLR468","2019","12/23/2019 00:00:00","9.0","360.0","1","12/25/2019 14:00:12"
"GLR468","2019","12/09/2019 00:00:00","6.0","362.0","1","12/11/2019 14:00:22"
"GLR468","2019","07/30/2019 00:00:00","49.0","20.0","3","09/20/2019 13:01:01"
"GLR468","2019","07/31/2019 00:00:00","48.0","26.0","3","10/30/2019 14:45:06"
"GLR468","2019","09/04/2019 00:00:00","47.0","32.0","3","12/02/2019 10:55:20"
"GLR468","2019","08/05/2019 00:00:00","46.0","44.0","3","10/30/2019 14:45:06"
"GLR468","2019","07/01/2019 00:00:00","45.0","52.0","3","09/20/2019 13:01:01"
"GLR468","2019","08/04/2019 00:00:00","45.0","52.0","3","10/30/2019 14:45:06"
"GLR468","2019","08/01/2019 00:00:00","44.0","58.0","3","10/30/2019 14:45:06"
"GLR468","2019","08/07/2019 00:00:00","43.0","74.0","3","10/30/2019 14:45:06"
"GLR468","2019","07/29/2019 00:00:00","43.0","74.0","3","09/20/2019 13:01:01"
"GLR468","2019","08/06/2019 00:00:00","43.0","74.0","3","10/30/2019 14:45:06"
"GLR468","2019","08/08/2019 00:00:00","41.0","93.0","3","10/30/2019 14:45:06"
"GLR468","2019","07/25/2019 00:00:00","41.0","93.0","3","09/20/2019 13:01:01"
"GLR468","2019","08/19/2019 00:00:00","41.0","93.0","3","10/30/2019 14:45:06"
"GLR468","2019","07/07/2019 00:00:00","40.0","106.0","3","09/20/2019 13:01:01"
"GLR468","2019","07/09/2019 00:00:00","40.0","106.0","3","09/20/2019 13:01:01"
"GLR468","2019","07/24/2019 00:00:00","40.0","106.0","3","09/20/2019 13:01:01"
"GLR468","2019","07/15/2019 00:00:00","40.0","106.0","3","09/20/2019 13:01:01"
"GLR468","2019","07/02/2019 00:00:00","39.0","115.0","3","09/20/2019 13:01:01"
"GLR468","2019","07/08/2019 00:00:00","39.0","115.0","3","09/20/2019 13:01:01"
"GLR468","2019","08/02/2019 00:00:00","39.0","115.0","3","10/30/2019 14:45:06"
"GLR468","2019","07/28/2019 00:00:00","39.0","115.0","3","09/20/2019 13:01:01"
"GLR468","2019","09/05/2019 00:00:00","39.0","115.0","3","12/02/2019 10:55:20"
"GLR468","2019","08/03/2019 00:00:00","39.0","115.0","3","10/30/2019 14:45:06"
"GLR468","2019","08/27/2019 00:00:00","38.0","126.0","3","10/30/2019 14:45:06"
"GLR468","2019","07/26/2019 00:00:00","38.0","126.0","3","09/20/2019 13:01:01"
"GLR468","2019","08/24/2019 00:00:00","38.0","126.0","3","10/30/2019 14:45:06"
"GLR468","2019","10/26/2019 00:00:00","37.0","136.0","1","10/28/2019 14:00:36"
"GLR468","2019","08/18/2019 00:00:00","37.0","136.0","3","10/30/2019 14:45:06"
"GLR468","2019","09/02/2019 00:00:00","37.0","136.0","3","12/02/2019 10:55:20"
"GLR468","2019","07/21/2019 00:00:00","37.0","136.0","3","09/20/2019 13:01:01"
"GLR468","2019","09/03/2019 00:00:00","37.0","136.0","3","12/02/2019 10:55:20"
"GLR468","2019","08/29/2019 00:00:00","36.0","145.0","3","10/30/2019 14:45:06"
"GLR468","2019","08/22/2019 00:00:00","36.0","145.0","3","10/30/2019 14:45:06"
"GLR468","2019","09/25/2019 00:00:00","36.0","145.0","3","12/02/2019 10:55:20"
"GLR468","2019","09/07/2019 00:00:00","36.0","145.0","3","12/02/2019 10:55:20"
"GLR468","2019","08/16/2019 00:00:00","36.0","145.0","3","10/30/2019 14:45:06"
"GLR468","2019","07/27/2019 00:00:00","36.0","145.0","3","09/20/2019 13:01:01"
"GLR468","2019","12/17/2019 00:00:00","35.0","159.0","1","12/19/2019 14:00:13"
"GLR468","2019","11/09/2019 00:00:00","35.0","159.0","1","11/11/2019 14:00:32"
"GLR468","2019","08/15/2019 00:00:00","35.0","159.0","3","10/30/2019 14:45:06"
"GLR468","2019","11/24/2019 00:00:00","35.0","159.0","1","11/26/2019 14:00:17"
"GLR468","2019","10/25/2019 00:00:00","34.0","166.0","1","10/27/2019 14:02:46"
"GLR468","2019","12/20/2019 00:00:00","34.0","166.0","1","12/22/2019 14:02:45"
"GLR468","2019","11/26/2019 00:00:00","34.0","166.0","1","11/28/2019 14:00:18"
"GLR468","2019","12/04/2019 00:00:00","34.0","166.0","1","12/06/2019 14:00:29"
"GLR468","2019","12/21/2019 00:00:00","34.0","166.0","1","12/23/2019 14:00:35"
"GLR468","2019","07/06/2019 00:00:00","34.0","166.0","3","09/20/2019 13:01:01"
"GLR468","2019","10/16/2019 00:00:00","34.0","166.0","1","10/18/2019 14:00:04"
"GLR468","2019","07/18/2019 00:00:00","34.0","166.0","3","09/20/2019 13:01:01"
"GLR468","2019","10/17/2019 00:00:00","34.0","166.0","1","10/19/2019 14:01:18"
"GLR468","2019","09/24/2019 00:00:00","34.0","166.0","3","12/02/2019 10:55:20"
"GLR468","2019","10/22/2019 00:00:00","33.0","182.0","1","10/24/2019 14:00:27"
"GLR468","2019","08/20/2019 00:00:00","33.0","182.0","3","10/30/2019 14:45:06"
"GLR468","2019","10/27/2019 00:00:00","33.0","182.0","1","10/29/2019 14:00:19"
"GLR468","2019","07/03/2019 00:00:00","33.0","182.0","3","09/20/2019 13:01:01"
"GLR468","2019","07/10/2019 00:00:00","33.0","182.0","3","09/20/2019 13:01:01"
"GLR468","2019","08/13/2019 00:00:00","32.0","193.0","3","10/30/2019 14:45:06"
"GLR468","2019","10/28/2019 00:00:00","32.0","193.0","1","10/30/2019 14:00:18"
"GLR468","2019","07/05/2019 00:00:00","32.0","193.0","3","09/20/2019 13:01:01"
"GLR468","2019","08/28/2019 00:00:00","32.0","193.0","3","10/30/2019 14:45:06"
"GLR468","2019","10/14/2019 00:00:00","32.0","193.0","1","10/16/2019 14:00:05"
"GLR468","2019","10/29/2019 00:00:00","32.0","193.0","1","10/31/2019 14:00:17"
"GLR468","2019","07/16/2019 00:00:00","32.0","193.0","3","09/20/2019 13:01:01"
"GLR468","2019","08/14/2019 00:00:00","32.0","193.0","3","10/30/2019 14:45:06"
"GLR468","2019","11/10/2019 00:00:00","32.0","193.0","1","11/12/2019 14:00:18"
"GLR468","2019","12/13/2019 00:00:00","32.0","193.0","1","12/15/2019 14:02:10"
"GLR468","2019","09/23/2019 00:00:00","32.0","193.0","3","12/02/2019 10:55:20"
"GLR468","2019","08/30/2019 00:00:00","32.0","193.0","3","10/30/2019 14:45:06"
"GLR468","2019","09/12/2019 00:00:00","31.0","210.0","3","12/02/2019 10:55:20"
"GLR468","2019","12/15/2019 00:00:00","31.0","210.0","1","12/17/2019 14:00:06"
"GLR468","2019","11/25/2019 00:00:00","31.0","210.0","1","11/27/2019 14:00:17"
"GLR468","2019","10/04/2019 00:00:00","31.0","210.0","1","10/06/2019 14:00:45"
"GLR468","2019","09/14/2019 00:00:00","31.0","210.0","3","12/02/2019 10:55:20"
"GLR468","2019","09/01/2019 00:00:00","31.0","210.0","3","12/02/2019 10:55:20"
"GLR468","2019","12/03/2019 00:00:00","31.0","210.0","1","12/05/2019 14:00:04"
"GLR468","2019","09/28/2019 00:00:00","31.0","210.0","3","12/02/2019 10:55:20"
"GLR468","2019","10/18/2019 00:00:00","31.0","210.0","1","10/20/2019 14:00:33"
"GLR468","2019","12/22/2019 00:00:00","31.0","210.0","1","12/24/2019 14:00:16"
"GLR468","2019","10/23/2019 00:00:00","31.0","210.0","1","10/25/2019 14:00:04"
"GLR468","2019","12/16/2019 00:00:00","31.0","210.0","1","12/18/2019 14:00:08"
"GLR468","2019","07/04/2019 00:00:00","30.0","225.0","3","09/20/2019 13:01:01"
"GLR468","2019","07/23/2019 00:00:00","30.0","225.0","3","09/20/2019 13:01:01"
"GLR468","2019","07/12/2019 00:00:00","30.0","225.0","3","09/20/2019 13:01:01"
"GLR468","2019","10/30/2019 00:00:00","30.0","225.0","1","11/01/2019 14:00:10"
"GLR468","2019","10/06/2019 00:00:00","30.0","225.0","1","10/08/2019 14:00:05"
"GLR468","2019","09/09/2019 00:00:00","30.0","225.0","3","12/02/2019 10:55:20"
"GLR468","2019","10/07/2019 00:00:00","30.0","225.0","1","10/09/2019 14:00:15"
"GLR468","2019","07/20/2019 00:00:00","30.0","225.0","3","09/20/2019 13:01:01"
"GLR468","2019","08/26/2019 00:00:00","30.0","225.0","3","10/30/2019 14:45:06"
"GLR468","2019","11/20/2019 00:00:00","30.0","225.0","1","11/22/2019 14:00:43"
"GLR468","2019","09/22/2019 00:00:00","29.0","242.0","3","12/02/2019 10:55:20"
"GLR468","2019","08/11/2019 00:00:00","29.0","242.0","3","10/30/2019 14:45:06"
"GLR468","2019","10/10/2019 00:00:00","29.0","242.0","1","10/12/2019 14:01:33"
"GLR468","2019","08/23/2019 00:00:00","29.0","242.0","3","10/30/2019 14:45:06"
